instant,dteday,hr,weathersit,temp,hum,windspeed,cnt_x,season,yr,mnth,holiday,weekday,workingday,cnt_y
6603,2011-10-07,16:00:00,Clear/Partly Cloudy,26.240000000000002,44.0,0.0,419,Winter,2011,October,0,Friday,1,4985
6604,2011-10-07,17:00:00,Clear/Partly Cloudy,24.599999999999998,56.00000000000001,16.997899999999998,563,Winter,2011,October,0,Friday,1,4985
6605,2011-10-07,18:00:00,Clear/Partly Cloudy,22.96,60.0,6.0032,465,Winter,2011,October,0,Friday,1,4985
6606,2011-10-07,19:00:00,Clear/Partly Cloudy,22.96,52.0,0.0,294,Winter,2011,October,0,Friday,1,4985
6607,2011-10-07,20:00:00,Clear/Partly Cloudy,22.14,49.0,0.0,197,Winter,2011,October,0,Friday,1,4985
6608,2011-10-07,21:00:00,Clear/Partly Cloudy,20.5,68.0,0.0,166,Winter,2011,October,0,Friday,1,4985
6609,2011-10-07,22:00:00,Clear/Partly Cloudy,20.5,68.0,0.0,146,Winter,2011,October,0,Friday,1,4985
6610,2011-10-07,23:00:00,Clear/Partly Cloudy,20.5,63.0,0.0,136,Winter,2011,October,0,Friday,1,4985
6611,2011-10-08,00:00:00,Clear/Partly Cloudy,19.68,72.0,0.0,89,Winter,2011,October,0,Saturday,0,5409
6612,2011-10-08,01:00:00,Clear/Partly Cloudy,18.86,82.0,0.0,65,Winter,2011,October,0,Saturday,0,5409
6613,2011-10-08,02:00:00,Clear/Partly Cloudy,18.86,82.0,0.0,45,Winter,2011,October,0,Saturday,0,5409
6614,2011-10-08,03:00:00,Clear/Partly Cloudy,18.04,88.0,0.0,20,Winter,2011,October,0,Saturday,0,5409
6615,2011-10-08,04:00:00,Clear/Partly Cloudy,17.22,94.0,8.9981,10,Winter,2011,October,0,Saturday,0,5409
6616,2011-10-08,05:00:00,Clear/Partly Cloudy,17.22,88.0,7.0015,8,Winter,2011,October,0,Saturday,0,5409
6617,2011-10-08,06:00:00,Clear/Partly Cloudy,17.22,94.0,0.0,22,Winter,2011,October,0,Saturday,0,5409
6618,2011-10-08,07:00:00,Clear/Partly Cloudy,17.22,94.0,6.0032,73,Winter,2011,October,0,Saturday,0,5409
6619,2011-10-08,08:00:00,Clear/Partly Cloudy,18.86,82.0,0.0,103,Winter,2011,October,0,Saturday,0,5409
6620,2011-10-08,09:00:00,Clear/Partly Cloudy,20.5,77.0,0.0,217,Winter,2011,October,0,Saturday,0,5409
6621,2011-10-08,10:00:00,Clear/Partly Cloudy,21.32,77.0,0.0,337,Winter,2011,October,0,Saturday,0,5409
6622,2011-10-08,11:00:00,Clear/Partly Cloudy,23.779999999999998,56.00000000000001,0.0,397,Winter,2011,October,0,Saturday,0,5409
6623,2011-10-08,12:00:00,Clear/Partly Cloudy,25.419999999999998,35.0,0.0,446,Winter,2011,October,0,Saturday,0,5409
6624,2011-10-08,13:00:00,Clear/Partly Cloudy,25.419999999999998,46.0,7.0015,485,Winter,2011,October,0,Saturday,0,5409
6625,2011-10-08,14:00:00,Clear/Partly Cloudy,25.419999999999998,50.0,6.0032,465,Winter,2011,October,0,Saturday,0,5409
6626,2011-10-08,15:00:00,Clear/Partly Cloudy,27.060000000000002,39.0,0.0,496,Winter,2011,October,0,Saturday,0,5409
6627,2011-10-08,16:00:00,Clear/Partly Cloudy,26.240000000000002,44.0,6.0032,451,Winter,2011,October,0,Saturday,0,5409
6628,2011-10-08,17:00:00,Clear/Partly Cloudy,25.419999999999998,50.0,8.9981,393,Winter,2011,October,0,Saturday,0,5409
6629,2011-10-08,18:00:00,Clear/Partly Cloudy,24.599999999999998,46.0,7.0015,359,Winter,2011,October,0,Saturday,0,5409
6630,2011-10-08,19:00:00,Clear/Partly Cloudy,22.14,68.0,8.9981,248,Winter,2011,October,0,Saturday,0,5409
6631,2011-10-08,20:00:00,Clear/Partly Cloudy,21.32,77.0,7.0015,202,Winter,2011,October,0,Saturday,0,5409
6632,2011-10-08,21:00:00,Clear/Partly Cloudy,21.32,77.0,0.0,187,Winter,2011,October,0,Saturday,0,5409
6633,2011-10-08,22:00:00,Clear/Partly Cloudy,20.5,77.0,0.0,149,Winter,2011,October,0,Saturday,0,5409
6634,2011-10-08,23:00:00,Clear/Partly Cloudy,19.68,88.0,0.0,142,Winter,2011,October,0,Saturday,0,5409
6635,2011-10-09,00:00:00,Clear/Partly Cloudy,18.86,88.0,6.0032,129,Winter,2011,October,0,Sunday,0,5511
6636,2011-10-09,01:00:00,Clear/Partly Cloudy,18.86,88.0,0.0,78,Winter,2011,October,0,Sunday,0,5511
6637,2011-10-09,02:00:00,Clear/Partly Cloudy,18.86,88.0,0.0,55,Winter,2011,October,0,Sunday,0,5511
6638,2011-10-09,03:00:00,Clear/Partly Cloudy,18.04,88.0,0.0,30,Winter,2011,October,0,Sunday,0,5511
6639,2011-10-09,04:00:00,Clear/Partly Cloudy,18.04,88.0,0.0,14,Winter,2011,October,0,Sunday,0,5511
6640,2011-10-09,05:00:00,Clear/Partly Cloudy,18.04,88.0,0.0,15,Winter,2011,October,0,Sunday,0,5511
6641,2011-10-09,06:00:00,Clear/Partly Cloudy,18.04,88.0,0.0,21,Winter,2011,October,0,Sunday,0,5511
6642,2011-10-09,07:00:00,Clear/Partly Cloudy,18.04,86.0,0.0,44,Winter,2011,October,0,Sunday,0,5511
6643,2011-10-09,08:00:00,Clear/Partly Cloudy,18.86,88.0,0.0,107,Winter,2011,October,0,Sunday,0,5511
6644,2011-10-09,09:00:00,Clear/Partly Cloudy,20.5,77.0,0.0,185,Winter,2011,October,0,Sunday,0,5511
6645,2011-10-09,10:00:00,Clear/Partly Cloudy,22.96,68.0,6.0032,365,Winter,2011,October,0,Sunday,0,5511
6646,2011-10-09,11:00:00,Clear/Partly Cloudy,25.419999999999998,53.0,6.0032,423,Winter,2011,October,0,Sunday,0,5511
6647,2011-10-09,12:00:00,Clear/Partly Cloudy,26.240000000000002,44.0,6.0032,455,Winter,2011,October,0,Sunday,0,5511
6648,2011-10-09,13:00:00,Clear/Partly Cloudy,27.060000000000002,44.0,6.0032,418,Winter,2011,October,0,Sunday,0,5511
6649,2011-10-09,14:00:00,Clear/Partly Cloudy,27.880000000000003,47.0,11.0014,500,Winter,2011,October,0,Sunday,0,5511
6650,2011-10-09,15:00:00,Clear/Partly Cloudy,27.880000000000003,51.0,11.0014,407,Winter,2011,October,0,Sunday,0,5511
6651,2011-10-09,16:00:00,Clear/Partly Cloudy,27.060000000000002,50.0,8.9981,470,Winter,2011,October,0,Sunday,0,5511
6652,2011-10-09,17:00:00,Clear/Partly Cloudy,25.419999999999998,61.0,7.0015,438,Winter,2011,October,0,Sunday,0,5511
6653,2011-10-09,18:00:00,Clear/Partly Cloudy,26.240000000000002,50.0,7.0015,414,Winter,2011,October,0,Sunday,0,5511
6654,2011-10-09,19:00:00,Clear/Partly Cloudy,22.96,73.0,6.0032,302,Winter,2011,October,0,Sunday,0,5511
6655,2011-10-09,20:00:00,Clear/Partly Cloudy,22.96,73.0,7.0015,193,Winter,2011,October,0,Sunday,0,5511
6656,2011-10-09,21:00:00,Clear/Partly Cloudy,22.14,83.0,7.0015,173,Winter,2011,October,0,Sunday,0,5511
6657,2011-10-09,22:00:00,Cloudy,21.32,94.0,0.0,152,Winter,2011,October,0,Sunday,0,5511
6658,2011-10-09,23:00:00,Clear/Partly Cloudy,20.5,88.0,7.0015,123,Winter,2011,October,0,Sunday,0,5511
6659,2011-10-10,00:00:00,Clear/Partly Cloudy,20.5,94.0,0.0,53,Winter,2011,October,1,Monday,0,5117
6660,2011-10-10,01:00:00,Clear/Partly Cloudy,19.68,88.0,0.0,34,Winter,2011,October,1,Monday,0,5117
6661,2011-10-10,02:00:00,Clear/Partly Cloudy,19.68,88.0,0.0,19,Winter,2011,October,1,Monday,0,5117
6662,2011-10-10,03:00:00,Clear/Partly Cloudy,18.86,88.0,0.0,11,Winter,2011,October,1,Monday,0,5117
6663,2011-10-10,04:00:00,Clear/Partly Cloudy,18.86,94.0,0.0,6,Winter,2011,October,1,Monday,0,5117
6664,2011-10-10,05:00:00,Clear/Partly Cloudy,18.86,94.0,0.0,21,Winter,2011,October,1,Monday,0,5117
6665,2011-10-10,06:00:00,Clear/Partly Cloudy,18.04,94.0,0.0,44,Winter,2011,October,1,Monday,0,5117
6666,2011-10-10,07:00:00,Clear/Partly Cloudy,18.86,88.0,0.0,114,Winter,2011,October,1,Monday,0,5117
6667,2011-10-10,08:00:00,Clear/Partly Cloudy,21.32,83.0,0.0,254,Winter,2011,October,1,Monday,0,5117
6668,2011-10-10,09:00:00,Clear/Partly Cloudy,22.14,77.0,0.0,219,Winter,2011,October,1,Monday,0,5117
6669,2011-10-10,10:00:00,Clear/Partly Cloudy,22.96,73.0,11.0014,265,Winter,2011,October,1,Monday,0,5117
6670,2011-10-10,11:00:00,Clear/Partly Cloudy,25.419999999999998,69.0,6.0032,322,Winter,2011,October,1,Monday,0,5117
6671,2011-10-10,12:00:00,Cloudy,28.7,48.0,6.0032,365,Winter,2011,October,1,Monday,0,5117
6672,2011-10-10,13:00:00,Clear/Partly Cloudy,29.52,37.0,0.0,365,Winter,2011,October,1,Monday,0,5117
6673,2011-10-10,14:00:00,Clear/Partly Cloudy,30.34,37.0,0.0,370,Winter,2011,October,1,Monday,0,5117
6674,2011-10-10,15:00:00,Cloudy,29.52,42.0,7.0015,384,Winter,2011,October,1,Monday,0,5117
6675,2011-10-10,16:00:00,Cloudy,28.7,45.0,6.0032,402,Winter,2011,October,1,Monday,0,5117
6676,2011-10-10,17:00:00,Cloudy,27.060000000000002,54.0,7.0015,459,Winter,2011,October,1,Monday,0,5117
6677,2011-10-10,18:00:00,Cloudy,26.240000000000002,53.0,0.0,473,Winter,2011,October,1,Monday,0,5117
6678,2011-10-10,19:00:00,Cloudy,23.779999999999998,78.0,6.0032,336,Winter,2011,October,1,Monday,0,5117
6679,2011-10-10,20:00:00,Clear/Partly Cloudy,24.599999999999998,73.0,0.0,225,Winter,2011,October,1,Monday,0,5117
6680,2011-10-10,21:00:00,Clear/Partly Cloudy,22.96,88.0,6.0032,175,Winter,2011,October,1,Monday,0,5117
6681,2011-10-10,22:00:00,Clear/Partly Cloudy,22.96,88.0,6.0032,126,Winter,2011,October,1,Monday,0,5117
6682,2011-10-10,23:00:00,Cloudy,22.14,88.0,7.0015,75,Winter,2011,October,1,Monday,0,5117
6683,2011-10-11,00:00:00,Cloudy,22.14,88.0,0.0,30,Winter,2011,October,0,Tuesday,1,4563
6684,2011-10-11,01:00:00,Cloudy,21.32,94.0,6.0032,11,Winter,2011,October,0,Tuesday,1,4563
6685,2011-10-11,02:00:00,Cloudy,21.32,94.0,8.9981,5,Winter,2011,October,0,Tuesday,1,4563
6686,2011-10-11,03:00:00,Cloudy,21.32,88.0,7.0015,3,Winter,2011,October,0,Tuesday,1,4563
6687,2011-10-11,04:00:00,Cloudy,21.32,88.0,8.9981,5,Winter,2011,October,0,Tuesday,1,4563
6688,2011-10-11,05:00:00,Cloudy,21.32,88.0,0.0,20,Winter,2011,October,0,Tuesday,1,4563
6689,2011-10-11,06:00:00,Clear/Partly Cloudy,21.32,83.0,6.0032,123,Winter,2011,October,0,Tuesday,1,4563
6690,2011-10-11,07:00:00,Cloudy,21.32,88.0,6.0032,352,Winter,2011,October,0,Tuesday,1,4563
6691,2011-10-11,08:00:00,Cloudy,22.96,83.0,7.0015,406,Winter,2011,October,0,Tuesday,1,4563
6692,2011-10-11,09:00:00,Cloudy,24.599999999999998,69.0,0.0,235,Winter,2011,October,0,Tuesday,1,4563
6693,2011-10-11,10:00:00,Cloudy,24.599999999999998,69.0,8.9981,149,Winter,2011,October,0,Tuesday,1,4563
6694,2011-10-11,11:00:00,Cloudy,24.599999999999998,73.0,11.0014,123,Winter,2011,October,0,Tuesday,1,4563
6695,2011-10-11,12:00:00,Cloudy,24.599999999999998,73.0,11.0014,181,Winter,2011,October,0,Tuesday,1,4563
6696,2011-10-11,13:00:00,Cloudy,24.599999999999998,73.0,12.998000000000001,180,Winter,2011,October,0,Tuesday,1,4563
6697,2011-10-11,14:00:00,Light Snow/Rain,24.599999999999998,73.0,7.0015,171,Winter,2011,October,0,Tuesday,1,4563
6698,2011-10-11,15:00:00,Cloudy,24.599999999999998,78.0,11.0014,175,Winter,2011,October,0,Tuesday,1,4563
6699,2011-10-11,16:00:00,Cloudy,24.599999999999998,73.0,11.0014,320,Winter,2011,October,0,Tuesday,1,4563
6700,2011-10-11,17:00:00,Cloudy,24.599999999999998,78.0,16.997899999999998,604,Winter,2011,October,0,Tuesday,1,4563
6701,2011-10-11,18:00:00,Cloudy,24.599999999999998,78.0,15.001299999999999,539,Winter,2011,October,0,Tuesday,1,4563
6702,2011-10-11,19:00:00,Cloudy,23.779999999999998,83.0,15.001299999999999,318,Winter,2011,October,0,Tuesday,1,4563
6703,2011-10-11,20:00:00,Cloudy,23.779999999999998,83.0,15.001299999999999,234,Winter,2011,October,0,Tuesday,1,4563
6704,2011-10-11,21:00:00,Cloudy,23.779999999999998,78.0,12.998000000000001,175,Winter,2011,October,0,Tuesday,1,4563
6705,2011-10-11,22:00:00,Cloudy,22.96,83.0,12.998000000000001,147,Winter,2011,October,0,Tuesday,1,4563
6706,2011-10-11,23:00:00,Cloudy,22.96,83.0,19.0012,57,Winter,2011,October,0,Tuesday,1,4563
6707,2011-10-12,00:00:00,Cloudy,22.96,83.0,8.9981,25,Winter,2011,October,0,Wednesday,1,2416
6708,2011-10-12,01:00:00,Light Snow/Rain,22.96,83.0,8.9981,10,Winter,2011,October,0,Wednesday,1,2416
6709,2011-10-12,02:00:00,Cloudy,22.96,83.0,19.0012,2,Winter,2011,October,0,Wednesday,1,2416
6710,2011-10-12,03:00:00,Light Snow/Rain,22.14,94.0,19.999499999999998,2,Winter,2011,October,0,Wednesday,1,2416
6711,2011-10-12,04:00:00,Light Snow/Rain,22.14,94.0,26.0027,7,Winter,2011,October,0,Wednesday,1,2416
6712,2011-10-12,05:00:00,Cloudy,22.14,88.0,22.0028,22,Winter,2011,October,0,Wednesday,1,2416
6713,2011-10-12,06:00:00,Cloudy,22.14,88.0,16.997899999999998,112,Winter,2011,October,0,Wednesday,1,2416
6714,2011-10-12,07:00:00,Cloudy,22.14,88.0,26.0027,259,Winter,2011,October,0,Wednesday,1,2416
6715,2011-10-12,08:00:00,Cloudy,22.14,88.0,26.0027,404,Winter,2011,October,0,Wednesday,1,2416
6716,2011-10-12,09:00:00,Cloudy,22.14,88.0,30.002599999999997,197,Winter,2011,October,0,Wednesday,1,2416
6717,2011-10-12,10:00:00,Cloudy,22.14,88.0,26.0027,113,Winter,2011,October,0,Wednesday,1,2416
6718,2011-10-12,11:00:00,Light Snow/Rain,22.14,94.0,22.0028,120,Winter,2011,October,0,Wednesday,1,2416
6719,2011-10-12,12:00:00,Light Snow/Rain,22.14,88.0,22.0028,62,Winter,2011,October,0,Wednesday,1,2416
6720,2011-10-12,13:00:00,Light Snow/Rain,22.14,88.0,15.001299999999999,101,Winter,2011,October,0,Wednesday,1,2416
6721,2011-10-12,14:00:00,Light Snow/Rain,22.14,94.0,19.0012,78,Winter,2011,October,0,Wednesday,1,2416
6722,2011-10-12,15:00:00,Light Snow/Rain,22.14,94.0,16.997899999999998,45,Winter,2011,October,0,Wednesday,1,2416
6723,2011-10-12,16:00:00,Cloudy,22.96,88.0,15.001299999999999,55,Winter,2011,October,0,Wednesday,1,2416
6724,2011-10-12,17:00:00,Light Snow/Rain,22.14,94.0,15.001299999999999,251,Winter,2011,October,0,Wednesday,1,2416
6725,2011-10-12,18:00:00,Light Snow/Rain,22.14,94.0,8.9981,172,Winter,2011,October,0,Wednesday,1,2416
6726,2011-10-12,19:00:00,Light Snow/Rain,22.14,94.0,8.9981,109,Winter,2011,October,0,Wednesday,1,2416
6727,2011-10-12,20:00:00,Light Snow/Rain,22.14,94.0,7.0015,90,Winter,2011,October,0,Wednesday,1,2416
6728,2011-10-12,21:00:00,Light Snow/Rain,22.14,100.0,7.0015,83,Winter,2011,October,0,Wednesday,1,2416
6729,2011-10-12,22:00:00,Light Snow/Rain,22.14,94.0,6.0032,43,Winter,2011,October,0,Wednesday,1,2416
6730,2011-10-12,23:00:00,Light Snow/Rain,22.14,94.0,6.0032,54,Winter,2011,October,0,Wednesday,1,2416
6731,2011-10-13,00:00:00,Cloudy,22.14,94.0,8.9981,15,Winter,2011,October,0,Thursday,1,2913
6732,2011-10-13,01:00:00,Cloudy,22.14,94.0,0.0,12,Winter,2011,October,0,Thursday,1,2913
6733,2011-10-13,02:00:00,Cloudy,22.14,94.0,0.0,4,Winter,2011,October,0,Thursday,1,2913
6734,2011-10-13,03:00:00,Cloudy,22.14,100.0,12.998000000000001,6,Winter,2011,October,0,Thursday,1,2913
6735,2011-10-13,04:00:00,Cloudy,22.14,100.0,7.0015,7,Winter,2011,October,0,Thursday,1,2913
6736,2011-10-13,05:00:00,Cloudy,22.14,100.0,7.0015,17,Winter,2011,October,0,Thursday,1,2913
6737,2011-10-13,06:00:00,Light Snow/Rain,22.14,100.0,6.0032,52,Winter,2011,October,0,Thursday,1,2913
6738,2011-10-13,07:00:00,Light Snow/Rain,22.14,100.0,8.9981,81,Winter,2011,October,0,Thursday,1,2913
6739,2011-10-13,08:00:00,Light Snow/Rain,22.14,100.0,6.0032,209,Winter,2011,October,0,Thursday,1,2913
6740,2011-10-13,09:00:00,Light Snow/Rain,22.96,100.0,7.0015,109,Winter,2011,October,0,Thursday,1,2913
6741,2011-10-13,10:00:00,Light Snow/Rain,22.96,100.0,8.9981,69,Winter,2011,October,0,Thursday,1,2913
6742,2011-10-13,11:00:00,Cloudy,25.419999999999998,83.0,0.0,84,Winter,2011,October,0,Thursday,1,2913
6743,2011-10-13,12:00:00,Cloudy,25.419999999999998,88.0,0.0,105,Winter,2011,October,0,Thursday,1,2913
6744,2011-10-13,13:00:00,Cloudy,26.240000000000002,83.0,11.0014,162,Winter,2011,October,0,Thursday,1,2913
6745,2011-10-13,14:00:00,Clear/Partly Cloudy,27.060000000000002,78.0,12.998000000000001,133,Winter,2011,October,0,Thursday,1,2913
6746,2011-10-13,15:00:00,Clear/Partly Cloudy,27.060000000000002,78.0,12.998000000000001,155,Winter,2011,October,0,Thursday,1,2913
6747,2011-10-13,16:00:00,Clear/Partly Cloudy,27.060000000000002,74.0,15.001299999999999,276,Winter,2011,October,0,Thursday,1,2913
6748,2011-10-13,17:00:00,Light Snow/Rain,25.419999999999998,83.0,16.997899999999998,479,Winter,2011,October,0,Thursday,1,2913
6749,2011-10-13,18:00:00,Light Snow/Rain,25.419999999999998,83.0,16.997899999999998,268,Winter,2011,October,0,Thursday,1,2913
6750,2011-10-13,19:00:00,Cloudy,25.419999999999998,83.0,11.0014,205,Winter,2011,October,0,Thursday,1,2913
6751,2011-10-13,20:00:00,Clear/Partly Cloudy,25.419999999999998,83.0,19.0012,181,Winter,2011,October,0,Thursday,1,2913
6752,2011-10-13,21:00:00,Clear/Partly Cloudy,25.419999999999998,83.0,12.998000000000001,123,Winter,2011,October,0,Thursday,1,2913
6753,2011-10-13,22:00:00,Clear/Partly Cloudy,25.419999999999998,83.0,12.998000000000001,114,Winter,2011,October,0,Thursday,1,2913
6754,2011-10-13,23:00:00,Cloudy,23.779999999999998,88.0,12.998000000000001,47,Winter,2011,October,0,Thursday,1,2913
6755,2011-10-14,00:00:00,Clear/Partly Cloudy,23.779999999999998,94.0,6.0032,39,Winter,2011,October,0,Friday,1,3644
6756,2011-10-14,01:00:00,Clear/Partly Cloudy,23.779999999999998,94.0,8.9981,24,Winter,2011,October,0,Friday,1,3644
6757,2011-10-14,02:00:00,Clear/Partly Cloudy,22.96,94.0,11.0014,6,Winter,2011,October,0,Friday,1,3644
6758,2011-10-14,03:00:00,Clear/Partly Cloudy,22.96,94.0,8.9981,7,Winter,2011,October,0,Friday,1,3644
6759,2011-10-14,04:00:00,Clear/Partly Cloudy,22.96,94.0,12.998000000000001,8,Winter,2011,October,0,Friday,1,3644
6760,2011-10-14,05:00:00,Cloudy,22.96,94.0,11.0014,17,Winter,2011,October,0,Friday,1,3644
6761,2011-10-14,06:00:00,Light Snow/Rain,22.96,88.0,12.998000000000001,94,Winter,2011,October,0,Friday,1,3644
6762,2011-10-14,07:00:00,Light Snow/Rain,22.96,88.0,12.998000000000001,147,Winter,2011,October,0,Friday,1,3644
6763,2011-10-14,08:00:00,Cloudy,22.96,90.0,11.0014,209,Winter,2011,October,0,Friday,1,3644
6764,2011-10-14,09:00:00,Cloudy,22.96,94.0,15.001299999999999,180,Winter,2011,October,0,Friday,1,3644
6765,2011-10-14,10:00:00,Light Snow/Rain,22.14,88.0,23.9994,125,Winter,2011,October,0,Friday,1,3644
6766,2011-10-14,11:00:00,Light Snow/Rain,21.32,88.0,11.0014,87,Winter,2011,October,0,Friday,1,3644
6767,2011-10-14,12:00:00,Light Snow/Rain,21.32,88.0,11.0014,75,Winter,2011,October,0,Friday,1,3644
6768,2011-10-14,13:00:00,Clear/Partly Cloudy,22.96,73.0,23.9994,132,Winter,2011,October,0,Friday,1,3644
6769,2011-10-14,14:00:00,Clear/Partly Cloudy,25.419999999999998,43.0,23.9994,156,Winter,2011,October,0,Friday,1,3644
6770,2011-10-14,15:00:00,Clear/Partly Cloudy,25.419999999999998,43.0,19.0012,230,Winter,2011,October,0,Friday,1,3644
6771,2011-10-14,16:00:00,Clear/Partly Cloudy,24.599999999999998,43.0,15.001299999999999,344,Winter,2011,October,0,Friday,1,3644
6772,2011-10-14,17:00:00,Clear/Partly Cloudy,23.779999999999998,46.0,27.999299999999998,481,Winter,2011,October,0,Friday,1,3644
6773,2011-10-14,18:00:00,Clear/Partly Cloudy,22.14,39.0,19.0012,423,Winter,2011,October,0,Friday,1,3644
6774,2011-10-14,19:00:00,Clear/Partly Cloudy,22.14,39.0,22.0028,248,Winter,2011,October,0,Friday,1,3644
6775,2011-10-14,20:00:00,Clear/Partly Cloudy,21.32,42.0,12.998000000000001,196,Winter,2011,October,0,Friday,1,3644
6776,2011-10-14,21:00:00,Clear/Partly Cloudy,20.5,45.0,12.998000000000001,178,Winter,2011,October,0,Friday,1,3644
6777,2011-10-14,22:00:00,Clear/Partly Cloudy,18.86,59.0,15.001299999999999,143,Winter,2011,October,0,Friday,1,3644
6778,2011-10-14,23:00:00,Clear/Partly Cloudy,18.86,59.0,11.0014,95,Winter,2011,October,0,Friday,1,3644
6779,2011-10-15,00:00:00,Clear/Partly Cloudy,18.86,55.00000000000001,7.0015,106,Winter,2011,October,0,Saturday,0,5217
6780,2011-10-15,01:00:00,Clear/Partly Cloudy,18.86,55.00000000000001,16.997899999999998,73,Winter,2011,October,0,Saturday,0,5217
6781,2011-10-15,02:00:00,Clear/Partly Cloudy,18.86,59.0,12.998000000000001,56,Winter,2011,October,0,Saturday,0,5217
6782,2011-10-15,03:00:00,Clear/Partly Cloudy,18.04,62.0,12.998000000000001,23,Winter,2011,October,0,Saturday,0,5217
6783,2011-10-15,04:00:00,Clear/Partly Cloudy,17.22,67.0,8.9981,6,Winter,2011,October,0,Saturday,0,5217
6784,2011-10-15,05:00:00,Clear/Partly Cloudy,17.22,71.0,11.0014,7,Winter,2011,October,0,Saturday,0,5217
6785,2011-10-15,06:00:00,Clear/Partly Cloudy,16.400000000000002,71.0,0.0,20,Winter,2011,October,0,Saturday,0,5217
6786,2011-10-15,07:00:00,Clear/Partly Cloudy,16.400000000000002,76.0,7.0015,57,Winter,2011,October,0,Saturday,0,5217
6787,2011-10-15,08:00:00,Clear/Partly Cloudy,18.86,59.0,19.0012,125,Winter,2011,October,0,Saturday,0,5217
6788,2011-10-15,09:00:00,Clear/Partly Cloudy,21.32,48.0,19.999499999999998,207,Winter,2011,October,0,Saturday,0,5217
6789,2011-10-15,10:00:00,Clear/Partly Cloudy,22.14,45.0,30.002599999999997,322,Winter,2011,October,0,Saturday,0,5217
6790,2011-10-15,11:00:00,Clear/Partly Cloudy,22.96,40.0,26.0027,374,Winter,2011,October,0,Saturday,0,5217
6791,2011-10-15,12:00:00,Clear/Partly Cloudy,23.779999999999998,35.0,36.9974,456,Winter,2011,October,0,Saturday,0,5217
6792,2011-10-15,13:00:00,Clear/Partly Cloudy,24.599999999999998,35.0,31.0009,394,Winter,2011,October,0,Saturday,0,5217
6793,2011-10-15,14:00:00,Clear/Partly Cloudy,24.599999999999998,33.0,31.0009,472,Winter,2011,October,0,Saturday,0,5217
6794,2011-10-15,15:00:00,Clear/Partly Cloudy,25.419999999999998,31.0,32.9975,377,Winter,2011,October,0,Saturday,0,5217
6795,2011-10-15,16:00:00,Clear/Partly Cloudy,25.419999999999998,28.999999999999996,26.0027,443,Winter,2011,October,0,Saturday,0,5217
6796,2011-10-15,17:00:00,Clear/Partly Cloudy,23.779999999999998,32.0,19.0012,441,Winter,2011,October,0,Saturday,0,5217
6797,2011-10-15,18:00:00,Clear/Partly Cloudy,22.14,39.0,12.998000000000001,372,Winter,2011,October,0,Saturday,0,5217
6798,2011-10-15,19:00:00,Clear/Partly Cloudy,20.5,51.0,8.9981,238,Winter,2011,October,0,Saturday,0,5217
6799,2011-10-15,20:00:00,Clear/Partly Cloudy,20.5,48.0,8.9981,179,Winter,2011,October,0,Saturday,0,5217
6800,2011-10-15,21:00:00,Clear/Partly Cloudy,20.5,42.0,15.001299999999999,168,Winter,2011,October,0,Saturday,0,5217
6801,2011-10-15,22:00:00,Clear/Partly Cloudy,20.5,36.0,8.9981,166,Winter,2011,October,0,Saturday,0,5217
6802,2011-10-15,23:00:00,Clear/Partly Cloudy,19.68,41.0,11.0014,135,Winter,2011,October,0,Saturday,0,5217
6803,2011-10-16,00:00:00,Clear/Partly Cloudy,18.86,44.0,8.9981,107,Winter,2011,October,0,Sunday,0,5041
6804,2011-10-16,01:00:00,Clear/Partly Cloudy,18.04,47.0,8.9981,77,Winter,2011,October,0,Sunday,0,5041
6805,2011-10-16,02:00:00,Clear/Partly Cloudy,17.22,54.0,8.9981,65,Winter,2011,October,0,Sunday,0,5041
